pelOd6E0sdu5mygf	v0001.01_RouteConditionsConnector	f	1	17
CvzPNlnWXrzZfYGP	v0001.02_WeatherConnector	f	2	21
qQPYZ1eUdNsAwBNM	v0001.03_AirQualityConnector	f	1	20
263acPaILiJmPW9m	v0001.04_WildfireConnector	f	5	15
D1Dsa02M3LAmzRfy	v0001.05_FloodConditionsConnector	f	4	21
wm4M6lHgcbBYlIJh	v0001.06_CanalStatusConnector	f	5	26
0h9XYSxumCdZFYwh	v0001.07_GovernmentSafetyAlertsConnector	f	4	24
